indx,singers_sex_rc,singers_leader_rc,singers_dance_rc,audience_dance_rc,religious_rc,trance_rc,ceremony_rc,informal_rc,appear_rc,restrict_rc,mimic_rc,compose_rc,improv_rc,nowords_rc,child_by_rc,child_for_rc,clap_rc,stomp_rc,instrument_rc,ocm131_rc,ocm132_rc,ocm136_rc,ocm137_rc,ocm140_rc,ocm152_rc,ocm157_rc,ocm173_rc,ocm177_rc,ocm183_rc,ocm186_rc,ocm200_rc,ocm208_rc,ocm221_rc,ocm224_rc,ocm226_rc,ocm230_rc,ocm240_rc,ocm250_rc,ocm260_rc,ocm271_rc,ocm276_rc,ocm290_rc,ocm300_rc,ocm310_rc,ocm320_rc,ocm330_rc,ocm342_rc,ocm360_rc,ocm372_rc,ocm374_rc,ocm410_rc,ocm411_rc,ocm420_rc,ocm431_rc,ocm432_rc,ocm460_rc,ocm480_rc,ocm502_rc,ocm512_rc,ocm513_rc,ocm521_rc,ocm522_rc,ocm524_rc,ocm535_rc,ocm536_rc,ocm541_rc,ocm553_rc,ocm554_rc,ocm556_rc,ocm560_rc,ocm570_rc,ocm572_rc,ocm578_rc,ocm580_rc,ocm590_rc,ocm610_rc,ocm620_rc,ocm628_rc,ocm630_rc,ocm660_rc,ocm670_rc,ocm674_rc,ocm680_rc,ocm720_rc,ocm728_rc,ocm731_rc,ocm750_rc,ocm754_rc,ocm760_rc,ocm770_rc,ocm780_rc,ocm784_rc,ocm797_rc,ocm800_rc,ocm820_rc,ocm830_rc,ocm837_rc,ocm841_rc,ocm843_rc,ocm850_rc,ocm860_rc,ocm881_rc,ocm886_rc,ocm890_rc,ocm999_rc,time_start_rc,time_end_rc,duration_rc,recur_rc,singers_n_rc,singers_age1_rc,singers_age2_rc,shape_type_rc,appear_paint_rc,appear_adorn_rc,appear_cloth_rc,appear_mask_rc,appear_obj_rc,restrict_sex_rc,restrict_marry_rc,restrict_grp1_rc,restrict_grp2_rc,audience_n_rc,audience_age1_rc,audience_age2_rc,audience_sex_rc,audience_marry_rc,audience_grp1_rc,audience_grp2_rc,instrument_type1_rc,instrument_type2_rc,instrument_type3_rc
2490,Both sexes,0,0,1,0,0,1,0,0,0,0,.,0,.,0,0,.,.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.,.,.,.,Multiple singers (number unknown),Adult, Elder,.,.,.,.,.,.,.,.,.,.,Multiple singers (number unknown),Adolescent/young adult, Adult,Female,.,Adults,.,Idiophone,.,.
2491,.,.,.,.,0,0,1,0,1,1,0,.,0,.,0,0,.,.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,No recurrence,Multiple singers (number unknown),.,.,.,.,.,Unspecified location,.,.,.,.,"Singers/musicians (e.g., bards, minstrels)", Other (includes proper nouns),Multiple singers (number unknown),Elder,.,.,.,Elders, Special: Priests/religious figures,.,.,.
2505,Male,0,.,.,0,0,1,0,0,0,0,0,0,Jibberish,0,0,1,.,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.,.,.,No recurrence,Multiple singers (number unknown),Adult, Elder,.,.,.,.,.,.,.,.,.,.,Multiple singers (number unknown),Adult,.,.,.,"Community (mixed-gender groups, includes ""village"")",.,.,.,.
2506,Female,0,.,0,0,0,1,0,0,1,0,.,0,.,0,0,.,.,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.,.,.,.,Multiple singers (number unknown),.,.,.,.,.,.,.,.,Female,.,.,.,Multiple singers (number unknown),All Ages,.,Both sexes,Both married & unmarried,"Community (mixed-gender groups, includes ""village"")",.,.,.,.
2508,Male,.,.,.,0,0,1,0,0,1,0,1,0,.,0,0,.,.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.,.,.,No recurrence,Multiple singers (number unknown),Adult,.,.,.,.,.,.,.,Male,.,"Singers/musicians (e.g., bards, minstrels)",.,Multiple singers (number unknown),All Ages,.,Male,.,"Community (mixed-gender groups, includes ""village"")",.,.,.,.
2510,Female,.,.,.,0,0,.,.,0,0,0,.,0,.,0,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,2-5 singers,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2512,Both sexes,.,.,.,0,0,0,.,0,1,0,.,0,.,1,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,.,.,.,.,Solo singer,Child, Adolescent/young adult,.,.,.,.,.,.,Female,.,Children (includes boys and girls), Other (includes proper nouns),.,.,.,.,.,.,.,.,.,.
2535,Male,0,0,1,0,0,0,1,0,1,0,1,0,.,0,0,.,.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,.,.,.,No recurrence,Solo singer,Adult,.,Other shape,.,.,.,.,.,Male,.,"Singers/musicians (e.g., bards, minstrels)", Other (includes proper nouns),Solo listener,Adult,.,Female,.,Other (incl. proper nouns),.,.,.,.
254,Female,.,1,.,0,0,1,0,0,1,0,0,0,.,0,0,.,.,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,No recurrence,Multiple singers (number unknown),Adult,.,.,.,.,.,.,.,Female,.,"Singers/musicians (e.g., bards, minstrels)",.,Multiple singers (number unknown),All Ages,.,.,.,"Community (mixed-gender groups, includes ""village"")",.,Membranophone, Aerophone,.
2558,Female,0,.,.,0,0,0,0,0,0,0,0,0,.,1,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,.,.,1-10 hours,No recurrence,2-5 singers,Child,.,.,.,.,.,.,.,.,.,.,.,Solo listener,Child,.,.,.,Other (incl. proper nouns),.,.,.,.
2576,.,0,.,.,0,0,1,0,0,1,0,1,0,.,0,0,1,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,2-5 singers,Adult,.,.,.,.,.,.,.,.,.,"Singers/musicians (e.g., bards, minstrels)",.,Multiple singers (number unknown),.,.,.,.,"Community (mixed-gender groups, includes ""village"")",.,.,.,.
2577,.,.,.,.,0,0,.,.,0,0,0,.,0,.,0,0,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2578,Male,0,0,0,0,0,1,0,1,1,0,0,0,.,0,0,.,.,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,1-10 hours,>7 days,21-30 singers,Adult,.,Other shape,.,.,Torso,.,.,Male,.,Adults,.,Multiple singers (number unknown),.,.,Both sexes,.,"Community (mixed-gender groups, includes ""village"")",.,.,.,.
2583,.,.,.,.,0,0,.,0,0,0,0,.,0,.,0,0,.,.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,11-20 singers,.,.,.,.,.,.,.,.,.,.,.,.,Multiple singers (number unknown),Adult,.,Male,.,Leaders,.,Idiophone, Membranophone, Chordophone
2586,.,.,.,.,0,0,.,0,0,0,0,0,0,.,0,0,.,.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
259,.,.,.,.,1,0,1,0,0,0,0,0,0,.,0,0,.,.,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.,.,.,.,Multiple singers (number unknown),.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"Community (mixed-gender groups, includes ""village"")",.,Membranophone, Aerophone,.
2592,Male,0,0,1,0,1,1,0,0,1,0,.,0,.,0,0,.,.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Night (2200 to 0400),Night (2200 to 0400),.,No recurrence,Solo singer,Adult,.,Other shape,.,.,.,.,.,.,.,"Religious people and healers (e.g., shamans, priests, doctors)",.,Solo listener,.,.,.,.,Patients/Sick People,.,Membranophone,.,.
2593,.,.,.,.,0,0,.,0,0,0,0,.,0,.,0,0,.,.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,11-20 singers,.,.,.,.,.,.,.,.,.,.,.,.,Multiple singers (number unknown),Adult,.,Male,.,Leaders,.,Idiophone, Membranophone, Chordophone
2596,Female,.,1,1,0,0,.,0,0,0,0,.,0,.,0,0,.,.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Evening (1900 to 2200),.,.,.,Multiple singers (number unknown),Adult,.,Line (or row),.,.,.,.,.,.,.,.,.,Multiple singers (number unknown),.,.,Male,.,Warriors,.,.,.,.
2597,Male,.,1,.,0,0,.,.,0,0,0,.,0,.,0,0,.,.,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2598,Female,.,.,.,0,0,0,1,0,0,0,.,0,.,0,1,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.,.,.,.,Solo singer,.,.,Other shape,.,.,.,.,.,.,.,.,.,Solo listener,Infant or toddler,.,.,.,Children (infants & toddlers),.,.,.,.
2600,Both sexes,.,1,0,0,0,1,0,0,0,0,.,0,.,0,1,.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Night (2200 to 0400),Night (2200 to 0400),<10 min,No recurrence,Multiple singers (number unknown),Adult,.,Circle,.,.,.,.,.,.,.,.,.,Solo listener,Infant or toddler,.,Male,Unmarried,Children (infants & toddlers),.,.,.,.
261,.,.,.,.,0,0,.,.,0,0,0,.,0,.,0,0,1,.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Aerophone,.,.
262,.,.,1,.,0,0,1,0,1,0,0,.,0,.,0,0,.,.,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,11-20 singers,.,.,Circle,.,Head/face & shoulders,Torso,.,.,.,.,.,.,Multiple singers (number unknown),.,.,.,.,"Community (mixed-gender groups, includes ""village"")",.,.,.,.
263,.,.,.,.,0,0,.,.,0,0,0,.,0,Jibberish,0,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2632,Female,.,1,.,0,0,1,0,0,0,0,.,0,.,0,0,.,.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,Multiple singers (number unknown),Elder,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Idiophone,.,.
2633,.,.,1,.,1,1,1,0,0,0,0,.,0,Humming/neutral syllables,0,0,.,.,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Idiophone, Membranophone,.
2643,.,.,.,.,0,0,.,.,0,0,0,.,0,.,0,0,.,.,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.,.,1-10 hours,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Idiophone,.,.
2644,Male,.,1,.,0,0,1,0,1,0,0,.,0,.,0,0,.,.,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,Solo singer,.,.,Other shape,.,Torso,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Idiophone, Membranophone,.
2645,Male,.,1,.,0,0,1,0,1,0,0,.,0,.,0,0,.,.,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,Other shape,.,Torso,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Idiophone,.,.
2646,.,.,.,.,0,0,.,.,0,0,0,.,0,.,0,0,.,.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2647,.,.,.,.,1,0,1,0,0,0,0,.,0,.,0,0,.,.,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Membranophone,.,.
2649,Both sexes,0,1,1,0,0,.,0,0,0,0,.,0,.,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.,.,.,.,.,Adult,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Idiophone, Membranophone,.
2650,Female,0,.,.,0,0,1,0,1,1,0,0,0,.,0,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,Early evening (1700 to 1900) (includes sunset),.,.,.,Multiple singers (number unknown),Adolescent/young adult, Adult,.,.,Head/face & shoulders,.,.,.,Female,Both married & unmarried,Adults, Initiates,Multiple singers (number unknown),Adolescent/young adult,.,Male,Unmarried,Initiates,.,.,.,.
2651,.,.,.,.,0,0,.,0,0,0,0,.,0,.,0,0,.,.,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Idiophone,.,.
2652,Male,1,.,0,1,0,.,.,0,1,0,.,0,.,0,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Evening (1900 to 2200),.,.,.,Multiple singers (number unknown),.,.,Circle,.,.,.,.,.,Male,.,Adults,.,Multiple singers (number unknown),Child, All Ages,Both sexes,Both married & unmarried,"Community (mixed-gender groups, includes ""village"")"," Children (general, includes ""boys"" or ""girls"")",.,.,.
2656,Male,.,.,0,1,0,1,0,0,1,0,.,0,.,0,0,.,.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Night (2200 to 0400),Night (2200 to 0400),1-10 hours,.,Multiple singers (number unknown),Adult,.,.,.,.,.,.,.,Male,.,"Religious people and healers (e.g., shamans, priests, doctors)", Adults,Multiple singers (number unknown),All Ages,.,Both sexes,Both married & unmarried,"Community (mixed-gender groups, includes ""village"")",.,Membranophone, Aerophone,.
2658,Male,.,1,0,0,0,1,0,0,0,0,.,0,.,0,0,.,.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Evening (1900 to 2200),Night (2200 to 0400),.,.,Multiple singers (number unknown),.,.,.,.,.,.,.,.,.,.,.,.,.,All Ages,.,.,.,"Community (mixed-gender groups, includes ""village"")",.,Aerophone,.,.
2662,Male,.,.,.,0,0,1,0,0,0,1,.,0,.,0,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,.,.,.,.,Multiple singers (number unknown),Adult,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2667,Female,.,.,.,0,0,.,.,0,0,0,0,0,.,0,0,.,.,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,.,.,.,.,.,Adolescent/young adult,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2669,Female,0,0,0,0,0,0,1,0,1,0,1,0,.,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.,.,.,.,Solo singer,Adult,.,Other shape,.,.,.,.,.,Female,.,Composer, Other (includes proper nouns),Solo listener,Infant or toddler, Child,Both sexes,Unmarried,"Children (general, includes ""boys"" or ""girls"")", Children (infants & toddlers),.,.,.
2670,.,0,.,.,1,0,1,0,0,1,0,.,0,.,1,0,.,.,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,Solo singer,Child, Adolescent/young adult,Other shape,.,.,.,.,.,.,Unmarried,Children (includes boys and girls), Adolescents,Multiple singers (number unknown),.,.,Male,.,Adults,.,Aerophone,.,.
